time,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_max,latitude,longitude
2022-10-27,34.8,21.4,0.0,90,12.55,-12.1833
2022-10-28,34.0,22.2,0.0,86,12.55,-12.1833
2022-10-29,33.2,23.8,0.0,92,12.55,-12.1833
2022-10-30,33.0,19.6,0.0,91,12.55,-12.1833
2022-10-31,33.5,20.3,0.0,83,12.55,-12.1833
2022-11-01,33.7,18.6,0.0,84,12.55,-12.1833
2022-11-02,33.3,20.5,0.0,78,12.55,-12.1833
2022-11-03,34.1,18.8,0.0,76,12.55,-12.1833
2022-11-04,33.7,18.3,0.0,76,12.55,-12.1833
2022-11-05,33.8,17.9,0.0,72,12.55,-12.1833
2022-11-06,33.6,18.9,0.0,81,12.55,-12.1833
2022-11-07,34.1,20.5,0.0,77,12.55,-12.1833
2022-11-08,34.7,21.7,0.0,76,12.55,-12.1833
2022-11-09,33.8,18.0,0.0,75,12.55,-12.1833
2022-11-10,33.2,17.9,0.0,68,12.55,-12.1833
2022-11-11,32.5,15.9,0.0,71,12.55,-12.1833
2022-11-12,33.2,16.4,0.0,65,12.55,-12.1833
2022-11-13,33.6,18.2,0.0,73,12.55,-12.1833
2022-11-14,32.7,21.3,0.0,73,12.55,-12.1833
2022-11-15,33.2,24.1,0.0,77,12.55,-12.1833
2022-11-16,33.1,23.5,0.1,83,12.55,-12.1833
2022-11-17,33.8,20.7,0.0,90,12.55,-12.1833
2022-11-18,32.3,19.3,0.0,68,12.55,-12.1833
2022-11-19,32.9,20.6,0.0,61,12.55,-12.1833
2022-11-20,33.4,18.3,0.0,70,12.55,-12.1833
2022-11-21,33.8,19.1,0.0,72,12.55,-12.1833
2022-11-22,33.3,17.5,0.0,70,12.55,-12.1833
2022-11-23,33.0,16.8,0.0,69,12.55,-12.1833
2022-11-24,34.3,17.7,0.0,66,12.55,-12.1833
2022-11-25,34.7,19.0,0.0,66,12.55,-12.1833
2022-11-26,34.3,18.1,0.0,57,12.55,-12.1833
2022-11-27,33.8,19.8,0.0,56,12.55,-12.1833
2022-11-28,33.7,18.8,0.0,59,12.55,-12.1833
2022-11-29,33.2,18.1,0.0,67,12.55,-12.1833
2022-11-30,33.0,23.6,0.0,60,12.55,-12.1833
2022-12-01,34.4,21.4,0.0,69,12.55,-12.1833
2022-12-02,34.6,23.0,0.0,52,12.55,-12.1833
2022-12-03,33.3,22.2,0.0,78,12.55,-12.1833
2022-12-04,33.5,22.4,0.0,81,12.55,-12.1833
2022-12-05,34.4,22.2,0.0,81,12.55,-12.1833
2022-12-06,35.8,22.8,0.0,78,12.55,-12.1833
2022-12-07,36.7,20.2,0.0,71,12.55,-12.1833
2022-12-08,36.8,21.4,0.0,57,12.55,-12.1833
2022-12-09,36.9,20.5,0.0,56,12.55,-12.1833
2022-12-10,36.4,19.9,0.0,59,12.55,-12.1833
2022-12-11,36.1,19.2,0.0,57,12.55,-12.1833
2022-12-12,35.1,17.2,0.0,46,12.55,-12.1833
2022-12-13,34.8,18.2,0.0,42,12.55,-12.1833
2022-12-14,35.1,17.0,0.0,46,12.55,-12.1833
2022-12-15,35.1,14.8,0.0,46,12.55,-12.1833
2022-12-16,35.3,16.2,0.0,49,12.55,-12.1833
2022-12-17,35.2,17.2,0.0,50,12.55,-12.1833
2022-12-18,35.2,17.3,0.0,41,12.55,-12.1833
2022-12-19,35.6,18.8,0.0,37,12.55,-12.1833
2022-12-20,34.4,17.4,0.0,39,12.55,-12.1833
2022-12-21,32.4,17.0,0.0,37,12.55,-12.1833
2022-12-22,32.2,19.9,0.0,38,12.55,-12.1833
2022-12-23,32.3,16.5,0.0,41,12.55,-12.1833
2022-12-24,33.3,18.7,0.0,38,12.55,-12.1833
2022-12-25,33.7,17.4,0.0,43,12.55,-12.1833
2022-12-26,35.1,18.8,0.0,48,12.55,-12.1833
2022-12-27,34.1,20.7,0.0,45,12.55,-12.1833
2022-12-28,32.6,22.4,0.0,62,12.55,-12.1833
2022-12-29,31.8,19.0,0.0,47,12.55,-12.1833
2022-12-30,30.2,22.1,0.0,34,12.55,-12.1833
2022-12-31,34.5,20.1,0.0,53,12.55,-12.1833
2023-01-01,35.1,21.2,0.0,28,12.55,-12.1833
2023-01-02,35.3,18.0,0.0,49,12.55,-12.1833
2023-01-03,34.9,20.1,0.0,32,12.55,-12.1833
2023-01-04,34.0,18.2,0.0,36,12.55,-12.1833
2023-01-05,33.6,17.4,0.0,36,12.55,-12.1833
2023-01-06,34.8,17.5,0.0,33,12.55,-12.1833
2023-01-07,35.1,19.7,0.0,33,12.55,-12.1833
2023-01-08,35.4,20.0,0.0,35,12.55,-12.1833
2023-01-09,33.4,19.8,0.0,37,12.55,-12.1833
2023-01-10,35.9,18.5,0.0,27,12.55,-12.1833
2023-01-11,34.5,18.3,0.0,34,12.55,-12.1833
2023-01-12,36.2,16.9,0.0,30,12.55,-12.1833
2023-01-13,36.1,18.3,0.0,34,12.55,-12.1833
2023-01-14,36.1,17.3,0.0,37,12.55,-12.1833
2023-01-15,36.2,17.7,0.0,38,12.55,-12.1833
2023-01-16,36.4,18.4,0.0,24,12.55,-12.1833
2023-01-17,36.5,17.5,0.0,25,12.55,-12.1833
2023-01-18,35.9,18.3,0.0,37,12.55,-12.1833
2023-01-19,35.5,17.8,0.0,29,12.55,-12.1833
2023-01-20,36.6,17.7,0.0,35,12.55,-12.1833
2023-01-21,35.8,18.6,0.0,36,12.55,-12.1833
2023-01-22,35.7,19.0,0.0,38,12.55,-12.1833
2023-01-23,35.6,20.7,0.0,37,12.55,-12.1833
2023-01-24,36.3,21.3,0.0,50,12.55,-12.1833
2023-01-25,36.5,22.1,0.0,52,12.55,-12.1833
2023-01-26,38.1,22.4,0.0,41,12.55,-12.1833
2023-01-27,38.4,20.7,0.0,37,12.55,-12.1833
2023-01-28,36.6,21.2,0.0,29,12.55,-12.1833
2023-01-29,34.7,17.9,0.0,24,12.55,-12.1833
2023-01-30,35.2,17.7,0.0,31,12.55,-12.1833
2023-01-31,37.1,18.1,0.0,24,12.55,-12.1833
2023-02-01,37.6,20.2,0.0,39,12.55,-12.1833
2023-02-02,37.6,20.0,0.0,39,12.55,-12.1833
2023-02-03,37.5,19.3,0.0,23,12.55,-12.1833
2023-02-04,37.0,18.8,0.0,23,12.55,-12.1833
2023-02-05,36.3,19.0,0.0,24,12.55,-12.1833
2023-02-06,37.2,21.6,0.0,39,12.55,-12.1833
2023-02-07,36.7,20.6,0.0,34,12.55,-12.1833
2023-02-08,38.0,22.6,0.0,25,12.55,-12.1833
2023-02-09,38.8,20.9,0.0,42,12.55,-12.1833
2023-02-10,40.0,25.8,0.0,38,12.55,-12.1833
2023-02-11,38.7,24.0,0.0,29,12.55,-12.1833
2023-02-12,39.8,25.1,0.0,28,12.55,-12.1833
2023-02-13,38.9,24.7,0.0,35,12.55,-12.1833
2023-02-14,37.9,21.6,0.0,33,12.55,-12.1833
2023-02-15,38.3,22.1,0.0,34,12.55,-12.1833
2023-02-16,39.0,24.3,0.0,31,12.55,-12.1833
2023-02-17,39.4,22.9,0.0,33,12.55,-12.1833
2023-02-18,40.2,23.9,0.0,30,12.55,-12.1833
2023-02-19,39.1,22.7,0.0,45,12.55,-12.1833
2023-02-20,39.3,22.3,0.0,46,12.55,-12.1833
2023-02-21,40.5,21.4,0.0,25,12.55,-12.1833
2023-02-22,40.5,21.4,0.0,25,12.55,-12.1833
2023-02-23,39.8,23.7,0.0,46,12.55,-12.1833
2023-02-24,39.1,25.0,0.0,48,12.55,-12.1833
2023-02-25,38.8,23.5,0.0,27,12.55,-12.1833
2023-02-26,39.0,23.1,0.0,32,12.55,-12.1833
2023-02-27,39.7,23.1,0.0,31,12.55,-12.1833
2023-02-28,38.9,22.7,0.0,27,12.55,-12.1833
2023-03-01,39.7,24.1,0.0,28,12.55,-12.1833
2023-03-02,39.7,24.9,0.0,26,12.55,-12.1833
2023-03-03,39.1,23.1,0.0,25,12.55,-12.1833
2023-03-04,39.8,23.9,0.0,21,12.55,-12.1833
2023-03-05,38.6,24.6,0.0,59,12.55,-12.1833
2023-03-06,39.1,24.6,0.0,39,12.55,-12.1833
2023-03-07,40.6,24.6,0.0,34,12.55,-12.1833
2023-03-08,40.4,24.0,0.0,17,12.55,-12.1833
2023-03-09,39.2,21.6,0.0,17,12.55,-12.1833
2023-03-10,39.9,21.3,0.0,18,12.55,-12.1833
2023-03-11,40.5,23.6,0.0,52,12.55,-12.1833
2023-03-12,40.5,24.6,0.0,53,12.55,-12.1833
2023-03-13,40.9,24.0,0.0,57,12.55,-12.1833
2023-03-14,40.3,25.0,0.0,58,12.55,-12.1833
2023-03-15,38.8,26.5,0.0,57,12.55,-12.1833
2023-03-16,38.5,26.0,0.0,49,12.55,-12.1833
2023-03-17,39.9,25.4,0.0,44,12.55,-12.1833
2023-03-18,41.2,25.1,0.0,42,12.55,-12.1833
2023-03-19,40.1,24.9,0.0,67,12.55,-12.1833
2023-03-20,39.0,24.3,0.0,77,12.55,-12.1833
2023-03-21,38.8,25.0,0.0,68,12.55,-12.1833
2023-03-22,37.5,24.7,0.0,70,12.55,-12.1833
2023-03-23,37.2,24.9,0.0,60,12.55,-12.1833
2023-03-24,37.9,24.8,0.0,57,12.55,-12.1833
2023-03-25,39.3,24.3,0.0,38,12.55,-12.1833
2023-03-26,39.7,27.6,0.0,50,12.55,-12.1833
2023-03-27,40.1,26.8,0.0,43,12.55,-12.1833
2023-03-28,40.1,25.5,0.0,53,12.55,-12.1833
2023-03-29,40.9,25.7,0.0,23,12.55,-12.1833
2023-03-30,39.8,25.2,0.0,59,12.55,-12.1833
2023-03-31,39.9,27.3,0.0,52,12.55,-12.1833
2023-04-01,40.0,25.9,0.0,66,12.55,-12.1833
2023-04-02,37.8,27.0,0.0,61,12.55,-12.1833
2023-04-03,39.2,26.3,0.0,69,12.55,-12.1833
2023-04-04,39.8,26.3,0.0,61,12.55,-12.1833
2023-04-05,39.9,26.7,0.0,41,12.55,-12.1833
2023-04-06,40.9,26.7,0.0,54,12.55,-12.1833
2023-04-07,40.1,26.2,0.0,59,12.55,-12.1833
2023-04-08,40.5,25.9,0.0,46,12.55,-12.1833
2023-04-09,41.1,27.4,0.0,36,12.55,-12.1833
2023-04-10,40.2,28.1,0.0,54,12.55,-12.1833
2023-04-11,37.4,27.3,1.0,62,12.55,-12.1833
2023-04-12,39.7,28.3,0.0,42,12.55,-12.1833
2023-04-13,40.7,27.6,0.0,56,12.55,-12.1833
2023-04-14,43.1,26.5,0.0,31,12.55,-12.1833
2023-04-15,42.2,27.4,0.0,53,12.55,-12.1833
2023-04-16,41.2,27.3,0.0,61,12.55,-12.1833
2023-04-17,43.2,26.7,0.0,26,12.55,-12.1833
2023-04-18,41.2,27.0,0.0,64,12.55,-12.1833
2023-04-19,42.0,28.7,0.0,56,12.55,-12.1833
2023-04-20,41.4,28.1,0.0,53,12.55,-12.1833
2023-04-21,38.4,28.7,0.0,55,12.55,-12.1833
2023-04-22,39.5,26.6,0.0,47,12.55,-12.1833
2023-04-23,41.8,27.5,0.0,22,12.55,-12.1833
2023-04-24,41.0,27.5,0.0,54,12.55,-12.1833
2023-04-25,40.6,27.5,0.0,66,12.55,-12.1833
2023-04-26,40.9,27.7,0.0,48,12.55,-12.1833
2023-04-27,41.0,26.4,0.0,39,12.55,-12.1833
2023-04-28,42.4,26.3,0.0,59,12.55,-12.1833
2023-04-29,40.0,25.8,0.0,65,12.55,-12.1833
2023-04-30,39.9,26.3,0.0,61,12.55,-12.1833
2023-05-01,40.6,26.6,0.0,65,12.55,-12.1833
2023-05-02,40.4,27.7,0.0,66,12.55,-12.1833
2023-05-03,39.7,27.4,0.9,68,12.55,-12.1833
2023-05-04,37.2,29.2,0.0,53,12.55,-12.1833
2023-05-05,40.6,27.8,0.0,62,12.55,-12.1833
2023-05-06,40.3,28.2,0.0,62,12.55,-12.1833
2023-05-07,40.3,27.9,0.1,61,12.55,-12.1833
2023-05-08,35.7,28.3,0.0,64,12.55,-12.1833
2023-05-09,37.8,29.0,0.1,51,12.55,-12.1833
2023-05-10,40.4,29.2,0.0,59,12.55,-12.1833
2023-05-11,40.2,28.7,0.0,63,12.55,-12.1833
2023-05-12,40.4,28.0,0.0,51,12.55,-12.1833
2023-05-13,39.4,27.1,1.0,70,12.55,-12.1833
2023-05-14,35.7,26.9,0.0,75,12.55,-12.1833
2023-05-15,40.2,27.7,0.0,64,12.55,-12.1833
2023-05-16,38.5,26.3,4.7,87,12.55,-12.1833
2023-05-17,37.3,26.5,3.2,79,12.55,-12.1833
2023-05-18,35.9,27.8,0.8,69,12.55,-12.1833
2023-05-19,37.5,26.2,0.3,80,12.55,-12.1833
2023-05-20,38.4,28.7,0.1,66,12.55,-12.1833
2023-05-21,37.1,27.2,0.0,72,12.55,-12.1833
2023-05-22,35.2,28.3,0.3,71,12.55,-12.1833
2023-05-23,36.2,28.2,0.1,66,12.55,-12.1833
2023-05-24,40.1,27.6,0.0,61,12.55,-12.1833
2023-05-25,35.6,27.9,1.5,68,12.55,-12.1833
2023-05-26,39.1,28.4,0.0,61,12.55,-12.1833
2023-05-27,41.9,28.4,0.0,70,12.55,-12.1833
2023-05-28,42.0,29.0,0.0,63,12.55,-12.1833
2023-05-29,40.4,27.5,7.4,77,12.55,-12.1833
2023-05-30,39.8,27.9,0.0,77,12.55,-12.1833
2023-05-31,39.1,28.0,0.2,75,12.55,-12.1833
2023-06-01,37.8,26.4,0.4,82,12.55,-12.1833
2023-06-02,37.3,27.2,0.0,75,12.55,-12.1833
2023-06-03,38.1,26.4,0.0,80,12.55,-12.1833
2023-06-04,38.3,27.1,0.0,75,12.55,-12.1833
2023-06-05,37.6,28.0,0.0,69,12.55,-12.1833
2023-06-06,40.5,27.8,0.0,71,12.55,-12.1833
2023-06-07,39.4,28.6,0.0,60,12.55,-12.1833
2023-06-08,38.5,27.1,0.0,76,12.55,-12.1833
2023-06-09,38.3,27.2,0.0,71,12.55,-12.1833
2023-06-10,39.4,27.2,3.3,75,12.55,-12.1833
2023-06-11,38.5,27.5,0.3,72,12.55,-12.1833
2023-06-12,37.3,26.2,1.7,75,12.55,-12.1833
2023-06-13,35.0,27.3,0.0,70,12.55,-12.1833
2023-06-14,31.6,25.1,3.4,94,12.55,-12.1833
2023-06-15,32.4,24.3,6.5,96,12.55,-12.1833
2023-06-16,34.0,25.5,0.4,92,12.55,-12.1833
2023-06-17,32.8,24.7,13.0,93,12.55,-12.1833
2023-06-18,32.9,24.1,11.2,93,12.55,-12.1833
2023-06-19,33.9,25.2,2.0,86,12.55,-12.1833
2023-06-20,34.1,24.8,11.3,91,12.55,-12.1833
2023-06-21,34.9,26.7,0.0,82,12.55,-12.1833
2023-06-22,34.7,24.3,8.3,91,12.55,-12.1833
2023-06-23,31.3,25.0,10.7,91,12.55,-12.1833
2023-06-24,34.8,25.1,0.3,85,12.55,-12.1833
2023-06-25,36.0,25.9,11.5,87,12.55,-12.1833
2023-06-26,33.0,24.7,15.9,90,12.55,-12.1833
2023-06-27,31.8,25.0,1.7,87,12.55,-12.1833
2023-06-28,32.1,25.0,5.4,92,12.55,-12.1833
2023-06-29,31.6,24.3,8.3,93,12.55,-12.1833
2023-06-30,30.5,23.9,9.8,96,12.55,-12.1833
2023-07-01,30.8,23.7,21.9,97,12.55,-12.1833
2023-07-02,31.6,23.5,7.0,92,12.55,-12.1833
2023-07-03,31.9,23.3,6.0,96,12.55,-12.1833
2023-07-04,33.3,23.5,8.9,97,12.55,-12.1833
2023-07-05,32.3,25.3,0.0,87,12.55,-12.1833
2023-07-06,30.1,24.2,9.8,95,12.55,-12.1833
2023-07-07,31.3,23.7,4.0,96,12.55,-12.1833
2023-07-08,33.0,24.4,0.0,86,12.55,-12.1833
2023-07-09,33.7,24.7,4.1,87,12.55,-12.1833
2023-07-10,33.3,23.9,16.6,94,12.55,-12.1833
2023-07-11,29.9,24.1,14.8,95,12.55,-12.1833
2023-07-12,32.3,23.6,2.5,100,12.55,-12.1833
2023-07-13,32.7,24.8,0.7,95,12.55,-12.1833
2023-07-14,30.8,23.9,10.0,95,12.55,-12.1833
2023-07-15,29.2,23.9,8.2,95,12.55,-12.1833
2023-07-16,30.2,24.0,6.7,94,12.55,-12.1833
2023-07-17,29.0,23.2,17.4,98,12.55,-12.1833
2023-07-18,30.6,23.3,6.2,99,12.55,-12.1833
2023-07-19,31.9,23.4,14.2,96,12.55,-12.1833
2023-07-20,28.8,23.7,4.0,96,12.55,-12.1833
2023-07-21,32.0,24.1,0.0,92,12.55,-12.1833
2023-07-22,31.9,24.1,3.8,92,12.55,-12.1833
2023-07-23,30.8,23.4,11.7,97,12.55,-12.1833
2023-07-24,29.8,23.4,13.4,97,12.55,-12.1833
2023-07-25,28.7,24.3,13.0,94,12.55,-12.1833
2023-07-26,30.5,23.6,0.2,94,12.55,-12.1833
2023-07-27,32.1,25.2,0.5,91,12.55,-12.1833
2023-07-28,30.4,24.4,13.7,96,12.55,-12.1833
2023-07-29,28.1,23.9,13.8,98,12.55,-12.1833
2023-07-30,29.3,23.9,5.2,98,12.55,-12.1833
2023-07-31,30.1,23.1,27.6,96,12.55,-12.1833
2023-08-01,29.3,24.2,2.5,92,12.55,-12.1833
2023-08-02,29.9,23.6,2.8,96,12.55,-12.1833
2023-08-03,31.0,24.2,7.9,95,12.55,-12.1833
2023-08-04,32.0,23.5,0.1,98,12.55,-12.1833
2023-08-05,31.6,25.3,0.1,89,12.55,-12.1833
2023-08-06,31.5,24.3,6.9,92,12.55,-12.1833
2023-08-07,26.9,24.4,5.2,95,12.55,-12.1833
2023-08-08,31.1,24.0,0.1,90,12.55,-12.1833
2023-08-09,31.4,24.0,0.1,91,12.55,-12.1833
2023-08-10,30.9,24.7,0.0,88,12.55,-12.1833
2023-08-11,26.5,23.1,22.3,95,12.55,-12.1833
2023-08-12,29.7,23.1,9.0,96,12.55,-12.1833
2023-08-13,29.2,23.2,4.4,95,12.55,-12.1833
2023-08-14,29.6,23.9,2.5,91,12.55,-12.1833
2023-08-15,26.7,23.9,27.5,94,12.55,-12.1833
2023-08-16,27.5,23.4,15.1,98,12.55,-12.1833
2023-08-17,30.1,23.1,12.1,96,12.55,-12.1833
2023-08-18,28.5,23.0,14.5,96,12.55,-12.1833
2023-08-19,32.1,23.2,12.1,99,12.55,-12.1833
2023-08-20,31.1,23.6,2.2,98,12.55,-12.1833
2023-08-21,30.7,22.9,3.2,95,12.55,-12.1833
2023-08-22,27.7,23.2,22.8,98,12.55,-12.1833
2023-08-23,31.4,23.8,1.7,97,12.55,-12.1833
2023-08-24,30.4,23.6,23.7,98,12.55,-12.1833
2023-08-25,31.1,22.8,0.3,99,12.55,-12.1833
2023-08-26,31.6,24.2,0.1,90,12.55,-12.1833
2023-08-27,31.1,25.0,0.0,88,12.55,-12.1833
2023-08-28,29.9,23.6,18.9,94,12.55,-12.1833
2023-08-29,29.6,22.8,10.7,98,12.55,-12.1833
2023-08-30,29.2,23.5,13.5,98,12.55,-12.1833
2023-08-31,30.4,22.2,0.0,99,12.55,-12.1833
2023-09-01,29.1,24.2,6.4,98,12.55,-12.1833
2023-09-02,32.6,23.6,0.1,98,12.55,-12.1833
2023-09-03,31.2,24.1,2.1,93,12.55,-12.1833
2023-09-04,26.6,23.1,21.9,97,12.55,-12.1833
2023-09-05,30.9,23.2,5.2,99,12.55,-12.1833
2023-09-06,30.5,23.5,7.5,97,12.55,-12.1833
2023-09-07,25.8,23.0,22.4,95,12.55,-12.1833
2023-09-08,31.8,22.3,0.6,98,12.55,-12.1833
2023-09-09,29.3,24.2,12.1,93,12.55,-12.1833
2023-09-10,30.7,22.4,3.5,98,12.55,-12.1833
2023-09-11,30.5,23.4,21.8,98,12.55,-12.1833
2023-09-12,31.5,23.5,0.3,95,12.55,-12.1833
2023-09-13,31.5,24.8,0.5,92,12.55,-12.1833
2023-09-14,30.8,23.5,15.0,96,12.55,-12.1833
2023-09-15,31.4,24.0,1.0,92,12.55,-12.1833
2023-09-16,27.7,23.3,40.9,96,12.55,-12.1833
2023-09-17,30.1,22.7,15.1,97,12.55,-12.1833
2023-09-18,30.6,23.6,13.4,98,12.55,-12.1833
2023-09-19,27.6,22.8,17.4,98,12.55,-12.1833
2023-09-20,31.1,22.8,0.7,98,12.55,-12.1833
2023-09-21,30.5,22.3,7.8,98,12.55,-12.1833
2023-09-22,31.8,23.8,7.5,97,12.55,-12.1833
2023-09-23,33.1,23.7,8.2,96,12.55,-12.1833
2023-09-24,32.2,22.9,2.4,97,12.55,-12.1833
2023-09-25,32.4,24.3,13.1,92,12.55,-12.1833
2023-09-26,31.8,24.3,0.7,96,12.55,-12.1833
2023-09-27,31.7,24.1,3.4,97,12.55,-12.1833
2023-09-28,32.2,24.6,0.1,96,12.55,-12.1833
2023-09-29,32.2,24.1,0.7,96,12.55,-12.1833
2023-09-30,32.1,24.2,0.0,92,12.55,-12.1833
2023-10-01,32.5,25.1,0.0,93,12.55,-12.1833
2023-10-02,31.9,24.8,14.8,96,12.55,-12.1833
2023-10-03,32.3,23.9,3.8,99,12.55,-12.1833
2023-10-04,30.5,24.3,1.5,93,12.55,-12.1833
2023-10-05,32.2,23.2,6.0,94,12.55,-12.1833
2023-10-06,30.8,23.3,1.9,95,12.55,-12.1833
2023-10-07,31.0,24.3,1.5,98,12.55,-12.1833
2023-10-08,32.3,23.4,9.0,99,12.55,-12.1833
2023-10-09,31.8,23.6,1.6,96,12.55,-12.1833
2023-10-10,32.2,24.1,21.9,94,12.55,-12.1833
2023-10-11,30.5,24.4,5.0,96,12.55,-12.1833
2023-10-12,30.2,23.7,4.2,95,12.55,-12.1833
2023-10-13,31.4,23.5,4.1,93,12.55,-12.1833
2023-10-14,31.8,24.1,13.0,97,12.55,-12.1833
2023-10-15,31.9,23.1,0.0,98,12.55,-12.1833
2023-10-16,33.4,22.9,0.1,92,12.55,-12.1833
2023-10-17,31.3,23.9,1.8,93,12.55,-12.1833
2023-10-18,33.5,25.1,0.3,95,12.55,-12.1833
2023-10-19,34.1,25.2,0.8,90,12.55,-12.1833
2023-10-20,33.5,23.7,0.0,96,12.55,-12.1833
2023-10-21,32.2,23.6,14.8,95,12.55,-12.1833
2023-10-22,32.1,23.9,3.7,92,12.55,-12.1833
2023-10-23,33.0,24.3,5.1,95,12.55,-12.1833
2023-10-24,33.5,23.6,0.0,94,12.55,-12.1833
2023-10-25,34.3,24.0,0.0,89,12.55,-12.1833
2023-10-26,34.5,22.9,0.0,96,12.55,-12.1833
2023-10-27,33.2,24.3,0.0,92,12.55,-12.1833
2023-10-28,33.6,23.4,2.7,90,12.55,-12.1833
2023-10-29,32.5,23.9,5.7,94,12.55,-12.1833
2023-10-30,33.0,23.3,0.5,98,12.55,-12.1833
2023-10-31,33.6,23.6,0.4,93,12.55,-12.1833
2023-11-01,34.1,24.0,0.0,86,12.55,-12.1833
2023-11-02,33.4,23.9,0.3,92,12.55,-12.1833
2023-11-03,34.8,22.8,0.0,91,12.55,-12.1833
2023-11-04,33.9,23.0,0.0,82,12.55,-12.1833
2023-11-05,34.0,22.7,0.0,85,12.55,-12.1833
2023-11-06,34.8,23.3,0.0,87,12.55,-12.1833
2023-11-07,35.6,19.9,0.0,90,12.55,-12.1833
2023-11-08,34.0,20.6,0.0,81,12.55,-12.1833
2023-11-09,34.7,21.1,0.0,76,12.55,-12.1833
2023-11-10,34.2,20.0,0.0,75,12.55,-12.1833
2023-11-11,34.6,20.5,0.0,78,12.55,-12.1833
2023-11-12,34.7,20.0,0.0,81,12.55,-12.1833
2023-11-13,35.8,20.0,0.0,78,12.55,-12.1833
2023-11-14,35.2,17.3,0.0,71,12.55,-12.1833
2023-11-15,35.1,18.7,0.0,65,12.55,-12.1833
2023-11-16,35.0,17.3,0.0,70,12.55,-12.1833
2023-11-17,34.7,17.9,0.0,73,12.55,-12.1833
2023-11-18,36.5,19.9,0.0,71,12.55,-12.1833
2023-11-19,33.8,24.2,1.3,84,12.55,-12.1833
2023-11-20,34.3,24.0,0.0,85,12.55,-12.1833
2023-11-21,34.6,21.8,0.0,73,12.55,-12.1833
2023-11-22,33.4,18.3,0.0,65,12.55,-12.1833
2023-11-23,33.6,16.8,0.0,73,12.55,-12.1833
2023-11-24,33.3,17.2,0.0,65,12.55,-12.1833
2023-11-25,33.0,16.9,0.0,62,12.55,-12.1833
2023-11-26,33.6,18.7,0.0,70,12.55,-12.1833
2023-11-27,34.5,20.0,0.0,82,12.55,-12.1833
2023-11-28,35.1,22.2,0.0,77,12.55,-12.1833
2023-11-29,35.5,20.8,0.0,55,12.55,-12.1833
2023-11-30,35.7,23.8,0.0,64,12.55,-12.1833
2023-12-01,35.6,24.1,0.0,79,12.55,-12.1833
2023-12-02,36.0,20.3,0.0,65,12.55,-12.1833
2023-12-03,36.7,20.4,0.0,50,12.55,-12.1833
2023-12-04,35.7,20.3,0.0,50,12.55,-12.1833
2023-12-05,35.4,18.8,0.0,52,12.55,-12.1833
2023-12-06,35.3,19.0,0.0,50,12.55,-12.1833
2023-12-07,35.1,18.1,0.0,59,12.55,-12.1833
2023-12-08,35.9,19.3,0.0,58,12.55,-12.1833
2023-12-09,35.7,18.4,0.0,47,12.55,-12.1833
2023-12-10,34.4,17.9,0.0,39,12.55,-12.1833
2023-12-11,35.1,16.2,0.0,58,12.55,-12.1833
2023-12-12,35.4,16.5,0.0,55,12.55,-12.1833
2023-12-13,35.3,17.1,0.0,56,12.55,-12.1833
2023-12-14,34.6,17.7,0.0,50,12.55,-12.1833
2023-12-15,34.3,16.9,0.0,46,12.55,-12.1833
2023-12-16,33.3,17.2,0.0,45,12.55,-12.1833
2023-12-17,31.4,20.7,0.0,35,12.55,-12.1833
2023-12-18,31.8,21.0,0.0,32,12.55,-12.1833
2023-12-19,30.4,18.5,0.0,26,12.55,-12.1833
2023-12-20,29.6,16.1,0.0,29,12.55,-12.1833
2023-12-21,30.3,16.5,0.0,30,12.55,-12.1833
2023-12-22,32.4,15.7,0.0,36,12.55,-12.1833
2023-12-23,34.3,17.1,0.0,40,12.55,-12.1833
2023-12-24,36.4,19.6,0.0,41,12.55,-12.1833
2023-12-25,37.1,18.4,0.0,54,12.55,-12.1833
2023-12-26,36.3,18.6,0.0,45,12.55,-12.1833
2023-12-27,36.5,18.4,0.0,45,12.55,-12.1833
2023-12-28,36.5,16.7,0.0,43,12.55,-12.1833
2023-12-29,35.8,17.9,0.0,31,12.55,-12.1833
2023-12-30,35.6,19.0,0.0,43,12.55,-12.1833
2023-12-31,36.4,18.2,0.0,47,12.55,-12.1833
2024-01-01,37.1,18.2,0.0,43,12.55,-12.1833
2024-01-02,36.7,17.8,0.0,42,12.55,-12.1833
2024-01-03,37.1,18.5,0.0,42,12.55,-12.1833
2024-01-04,36.0,19.3,0.0,66,12.55,-12.1833
2024-01-05,35.7,18.4,0.0,43,12.55,-12.1833
2024-01-06,35.0,20.3,0.0,34,12.55,-12.1833
2024-01-07,36.3,18.5,0.0,42,12.55,-12.1833
2024-01-08,36.2,19.7,0.0,41,12.55,-12.1833
2024-01-09,37.1,19.7,0.0,33,12.55,-12.1833
2024-01-10,36.1,21.7,0.0,35,12.55,-12.1833
2024-01-11,37.3,19.2,0.0,42,12.55,-12.1833
2024-01-12,38.3,19.5,0.0,43,12.55,-12.1833
2024-01-13,38.4,19.9,0.0,32,12.55,-12.1833
2024-01-14,37.4,18.8,0.0,29,12.55,-12.1833
2024-01-15,36.4,19.0,0.0,48,12.55,-12.1833
2024-01-16,36.4,19.8,0.0,75,12.55,-12.1833
2024-01-17,37.2,20.1,0.0,44,12.55,-12.1833
2024-01-18,38.0,18.7,0.0,41,12.55,-12.1833
2024-01-19,37.5,19.4,0.0,39,12.55,-12.1833
